timestamp,stage,price_before_j,price_before_c,dx_j,dx_c,dy_j,dy_c,x0_j,x1_j,x0_c,x1_c
1621391585,DIR2,3177.45765598924,3177.457617418066,96.89036355618654,96.88942336596051,307421.28382098675,307418.297855144,144802976.99936995,45667.78705448391,144802904.66433987,45667.76576142806
1621391635,DIR1,3168.2671684685183,None,None,None,None,None,144495838.98553836,45764.6774180401,None,None
1621391635,DIR2,None,3168.2672285230656,None,None,None,None,None,None,144495769.63368186,45764.65518479403
1621391645,DIR2,3168.2671684685183,3168.2672285230656,61.412285375885936,61.41228537588595,194388.24600932002,194388.24671780516,144495838.98553836,45764.6774180401,144495769.63368186,45764.65518479403
1621391695,DIR1,3162.3148082592757,None,None,None,None,None,144301643.02650487,45826.089703415986,None,None
1621391705,DIR2,3162.3148082592757,3160.9078403914855,75.7398442307846,65.37641220374228,239229.8814522028,206440.84690111503,144301643.02650487,45826.089703415986,144301573.67391598,45826.06747016991
1621391755,DIR1,None,3154.525985102563,None,32721.0,None,10.371033931969468,None,None,144095345.15914235,45891.44388237366
1621391755,DIR2,3154.803306600599,None,None,None,None,None,144062674.1624736,45901.82954764677,None,None
1621391765,DIR1,3154.803306600599,3155.5477891622995,847827.0,832215.0,267.6330383128807,262.6822546130969,144062674.1624736,45901.82954764677,144128066.15914235,45881.083374648595
1621391815,DIR2,3179.0183899194744,3180.478546096179,None,12.752124418131405,None,40550.311911711804,144910501.1624736,45634.417516408306,144960281.15914235,45618.61329098255
1621391825,DIR1,3179.0183899194744,3179.2954306670263,95733.0,86187.0,30.10078609715856,27.098119790074012,144910501.1624736,45634.417516408306,144919763.7479455,45631.36541540067
1621391875,DIR2,3181.81037341513,3181.8085935583713,16.52418455392365,16.505352501323593,52564.158653110266,52504.238932485154,145006234.1624736,45604.34094595443,145005950.7479455,45604.289095757886
1621391885,DIR1,3180.2783202520072,3180.2782784622186,203664.0,203664.0,63.98000342800515,63.980003031557494,144953712.49156493,45620.86513050835,144953488.9483218,45620.79444825921
1621391935,DIR1,3186.208271437091,3186.208292872838,9729.0,9726.0,3.05333704342047,3.0523955455556653,145157376.49156493,45556.93631145698,145157152.9483218,45556.86562960409
1621391945,DIR2,3186.4914209989715,3186.49133011834,65.30390880123203,65.30390880123204,207892.63235875964,207892.6279692037,145167105.49156493,45553.88541722639,145166878.9483218,45553.81567611808
1621391995,DIR2,3180.438657011292,3180.438625159686,None,None,None,None,144959380.8061385,45619.18932602762,144959154.26732305,45619.11958491931
1621392005,DIR1,3180.438657011292,3180.438625159686,361317.0,361320.0,113.41845505112724,113.41939747389364,144959380.8061385,45619.18932602762,144959154.26732305,45619.11958491931
1621392055,DIR1,3190.961520411873,3190.9615651236386,None,None,None,None,145320697.8061385,45505.86228322677,145320474.26732305,45505.79160046405
1621392065,DIR2,3190.961520411873,3190.9615651236386,58.27013715510918,58.270137155109204,185779.90462219715,185779.90622977616,145320697.8061385,45505.86228322677,145320474.26732305,45505.79160046405
1621392115,DIR1,3185.549901364018,3185.549873712155,4218.0,4218.0,1.3240787206959794,1.3240787109531595,145135066.53745672,45564.13242038188,145134842.99703392,45564.06173761916
1621392125,DIR2,3185.6726189307133,3185.6726088594196,17.50345128912683,17.503451289126833,55746.061128497124,55746.061518655755,145139284.53745672,45562.80940097296,145139060.99703392,45562.73871821997
1621392175,DIR1,3184.0503655859297,None,None,None,None,None,145083583.12911713,45580.31285226209,None,None
1621392185,DIR2,3184.0503655859297,3184.0504799672203,56.4255376029332,56.42553760293321,179514.14891585708,179514.14987498234,145083583.12911713,45580.31285226209,145083359.5883033,45580.242169509096
1621392235,DIR2,3178.818836661867,3178.818830905936,13.460209595893701,13.461151198523709,42779.14873969555,42782.14090753009,144904214.92730424,45636.73838986502,144903991.3855237,45636.66770711203
1621392245,DIR1,3177.568265802095,3177.5681641182478,443955.0,443958.0,139.4314430841041,139.4323862710033,144861470.7659137,45650.19859946091,144861244.2344262,45650.12885831055
1621392295,DIR1,3190.5048485875245,3190.5049806954025,None,None,None,None,145305425.7659137,45510.87938734547,145305202.2344262,45510.808703777024
1621392305,DIR2,3190.5048485875245,3190.5049806954025,127.45815680510381,127.45815680510385,405901.739097625,405901.7419064775,145305425.7659137,45510.87938734547,145305202.2344262,45510.808703777024
1621392355,DIR2,3178.680864964874,None,None,None,None,None,144899854.2360318,45638.33754415058,None,None
1621392365,DIR1,3178.680864964874,3178.6808387603114,120837.0,120837.0,37.99375057616999,37.99375038965682,144899854.2360318,45638.33754415058,144899630.70171866,45638.26686058213
1621392415,DIR1,None,3182.2048603098897,None,None,None,None,None,None,145020467.70171866,45600.303645417254
1621392415,DIR2,3182.204902570049,None,None,None,None,None,145020691.2360318,45600.37432880067,None,None
